Date,District_Name,Neighborhood_Name,Sensus_Area,Population
2016-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8017,1344
2016-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8018,1580
2016-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8019,1810
2016-01-01,Nou Barris,Porta,8020,1252
2016-01-01,Nou Barris,Porta,8021,1443
2016-01-01,Nou Barris,Porta,8022,1222
2016-01-01,Nou Barris,Porta,8023,1346
2016-01-01,Nou Barris,Porta,8024,1398
2016-01-01,Nou Barris,Porta,8025,1188
2016-01-01,Nou Barris,Porta,8026,1392
2016-01-01,Nou Barris,Porta,8027,1290
2016-01-01,Nou Barris,Porta,8028,1093
2016-01-01,Nou Barris,Porta,8029,1514
2016-01-01,Nou Barris,Porta,8030,1447
2016-01-01,Nou Barris,Porta,8031,1297
2016-01-01,Nou Barris,Porta,8032,1290
2016-01-01,Nou Barris,Porta,8033,1417
2016-01-01,Nou Barris,Porta,8034,1197
2016-01-01,Nou Barris,Porta,8035,1800
2016-01-01,Nou Barris,Porta,8036,1452
2016-01-01,Nou Barris,Porta,8037,1529
2016-01-01,Nou Barris,el Turó de la Peira,8038,1473
2016-01-01,Nou Barris,el Turó de la Peira,8039,1519
2016-01-01,Nou Barris,el Turó de la Peira,8040,1658
2016-01-01,Nou Barris,el Turó de la Peira,8041,2331
2016-01-01,Nou Barris,el Turó de la Peira,8042,1290
2016-01-01,Nou Barris,el Turó de la Peira,8043,1148
2016-01-01,Nou Barris,el Turó de la Peira,8044,1344
2016-01-01,Nou Barris,el Turó de la Peira,8045,1684
2016-01-01,Nou Barris,el Turó de la Peira,8046,1344
2016-01-01,Nou Barris,el Turó de la Peira,8047,1543
2016-01-01,Nou Barris,Can Peguera,8048,1024
2016-01-01,Nou Barris,Can Peguera,8049,1231
2016-01-01,Nou Barris,la Guineueta,8050,1425
2016-01-01,Nou Barris,la Guineueta,8051,1340
2016-01-01,Nou Barris,la Guineueta,8052,865
2016-01-01,Nou Barris,la Guineueta,8053,1128
2016-01-01,Nou Barris,la Guineueta,8054,1672
2016-01-01,Nou Barris,la Guineueta,8055,1884
2016-01-01,Nou Barris,la Guineueta,8215,1416
2016-01-01,Nou Barris,la Guineueta,8056,1437
2016-01-01,Nou Barris,la Guineueta,8057,1324
2016-01-01,Nou Barris,la Guineueta,8058,1587
2016-01-01,Nou Barris,la Guineueta,8059,972
2016-01-01,Nou Barris,Canyelles,8060,1181
2016-01-01,Nou Barris,Canyelles,8061,1703
2016-01-01,Nou Barris,Canyelles,8062,1184
2016-01-01,Nou Barris,Canyelles,8063,1122
2016-01-01,Nou Barris,Canyelles,8064,1735
2016-01-01,Nou Barris,les Roquetes,8065,1662
2016-01-01,Nou Barris,les Roquetes,8066,1573
2016-01-01,Nou Barris,les Roquetes,8067,1592
2016-01-01,Nou Barris,les Roquetes,8068,1820
2016-01-01,Nou Barris,les Roquetes,8069,1458
2016-01-01,Nou Barris,les Roquetes,8070,1408
2016-01-01,Nou Barris,les Roquetes,8071,1609
2016-01-01,Nou Barris,les Roquetes,8072,1191
2016-01-01,Nou Barris,les Roquetes,8073,1674
2016-01-01,Nou Barris,les Roquetes,8074,1423
2016-01-01,Nou Barris,Verdun,8075,1821
2016-01-01,Nou Barris,Verdun,8076,1567
2016-01-01,Nou Barris,Verdun,8077,1404
2016-01-01,Nou Barris,Verdun,8078,1503
2016-01-01,Nou Barris,Verdun,8079,1390
2016-01-01,Nou Barris,Verdun,8080,1464
2016-01-01,Nou Barris,Verdun,8081,1559
2016-01-01,Nou Barris,Verdun,8082,1553
2016-01-01,Nou Barris,la Prosperitat,8083,1258
2016-01-01,Nou Barris,la Prosperitat,8084,1161
2016-01-01,Nou Barris,la Prosperitat,8085,1407
2016-01-01,Nou Barris,la Prosperitat,8086,1668
2016-01-01,Nou Barris,la Prosperitat,8087,1222
2016-01-01,Nou Barris,la Prosperitat,8088,1244
2016-01-01,Nou Barris,la Prosperitat,8089,1231
2016-01-01,Nou Barris,la Prosperitat,8090,1228
2016-01-01,Nou Barris,la Prosperitat,8091,1170
2016-01-01,Nou Barris,la Prosperitat,8092,1008
2016-01-01,Nou Barris,la Prosperitat,8093,1249
2016-01-01,Nou Barris,la Prosperitat,8094,1503
2016-01-01,Nou Barris,la Prosperitat,8095,1097
2016-01-01,Nou Barris,la Prosperitat,8096,1425
2016-01-01,Nou Barris,la Prosperitat,8097,1338
2016-01-01,Nou Barris,la Prosperitat,8098,1235
2016-01-01,Nou Barris,la Prosperitat,8099,1340
2016-01-01,Nou Barris,la Prosperitat,8100,1242
2016-01-01,Nou Barris,la Prosperitat,8101,1695
2016-01-01,Nou Barris,la Prosperitat,8102,1463
2016-01-01,Nou Barris,la Trinitat Nova,8103,1504
2016-01-01,Nou Barris,la Trinitat Nova,8104,1226
2016-01-01,Nou Barris,la Trinitat Nova,8105,1593
2016-01-01,Nou Barris,la Trinitat Nova,8106,1165
2016-01-01,Nou Barris,la Trinitat Nova,8107,1771
2016-01-01,Nou Barris,Torre Baró,8108,1791
2016-01-01,Nou Barris,Torre Baró,8109,1004
2016-01-01,Nou Barris,Ciutat Meridiana,8110,1810
2016-01-01,Nou Barris,Ciutat Meridiana,8111,1501
2016-01-01,Nou Barris,Ciutat Meridiana,8112,1612
2016-01-01,Nou Barris,Ciutat Meridiana,8113,1691
2016-01-01,Nou Barris,Ciutat Meridiana,8114,1831
2016-01-01,Nou Barris,Ciutat Meridiana,8115,1610
2016-01-01,Nou Barris,Vallbona,8116,1354
2016-01-01,Sant Andreu,la Trinitat Vella,9001,2616
2016-01-01,Sant Andreu,la Trinitat Vella,9002,2109
2016-01-01,Sant Andreu,la Trinitat Vella,9003,2077
2016-01-01,Sant Andreu,la Trinitat Vella,9004,1673
2016-01-01,Sant Andreu,la Trinitat Vella,9005,1573
2016-01-01,Sant Andreu,Baró de Viver,9006,1237
2016-01-01,Sant Andreu,Baró de Viver,9007,1274
2016-01-01,Sant Andreu,el Bon Pastor,9008,1911
2016-01-01,Sant Andreu,el Bon Pastor,9009,1418
2016-01-01,Sant Andreu,el Bon Pastor,9010,1800
2016-01-01,Sant Andreu,el Bon Pastor,9011,1801
2016-01-01,Sant Andreu,el Bon Pastor,9013,1883
2016-01-01,Sant Andreu,el Bon Pastor,9014,1972
2016-01-01,Sant Andreu,el Bon Pastor,9015,1809
2016-01-01,Sant Andreu,Sant Andreu,9016,1401
2016-01-01,Sant Andreu,Sant Andreu,9017,1491
2016-01-01,Sant Andreu,Sant Andreu,9018,1474
2016-01-01,Sant Andreu,Sant Andreu,9019,2368
2016-01-01,Sant Andreu,Sant Andreu,9020,1119
2016-01-01,Sant Andreu,Sant Andreu,9021,1389
2016-01-01,Sant Andreu,Sant Andreu,9022,1189
2016-01-01,Sant Andreu,Sant Andreu,9023,1196
2016-01-01,Sant Andreu,Sant Andreu,9024,1124
2016-01-01,Sant Andreu,Sant Andreu,9025,1155
2016-01-01,Sant Andreu,Sant Andreu,9026,1523
2016-01-01,Sant Andreu,Sant Andreu,9027,1353
2016-01-01,Sant Andreu,Sant Andreu,9028,1619
2016-01-01,Sant Andreu,Sant Andreu,9029,1163
2016-01-01,Sant Andreu,Sant Andreu,9030,1486
2016-01-01,Sant Andreu,Sant Andreu,9031,1170
2016-01-01,Sant Andreu,Sant Andreu,9032,2000
2016-01-01,Sant Andreu,Sant Andreu,9033,3154
2016-01-01,Sant Andreu,Sant Andreu,9034,1394
2016-01-01,Sant Andreu,Sant Andreu,9035,1516
2016-01-01,Sant Andreu,Sant Andreu,9036,1411
2016-01-01,Sant Andreu,Sant Andreu,9037,1344
2016-01-01,Sant Andreu,Sant Andreu,9038,1596
2016-01-01,Sant Andreu,Sant Andreu,9039,1552
2016-01-01,Sant Andreu,Sant Andreu,9040,1532
2016-01-01,Sant Andreu,Sant Andreu,9041,1421
2016-01-01,Sant Andreu,Sant Andreu,9042,1208
2016-01-01,Sant Andreu,Sant Andreu,9043,1340
2016-01-01,Sant Andreu,Sant Andreu,9044,1476
2016-01-01,Sant Andreu,Sant Andreu,9045,1448
2016-01-01,Sant Andreu,Sant Andreu,9046,1297
2016-01-01,Sant Andreu,Sant Andreu,9047,1461
2016-01-01,Sant Andreu,Sant Andreu,9048,1400
2016-01-01,Sant Andreu,Sant Andreu,9049,1282
2016-01-01,Sant Andreu,Sant Andreu,9050,1579
2016-01-01,Sant Andreu,Sant Andreu,9051,1227
2016-01-01,Sant Andreu,Sant Andreu,9052,1151
2016-01-01,Sant Andreu,Sant Andreu,9053,1538
2016-01-01,Sant Andreu,Sant Andreu,9054,1148
2016-01-01,Sant Andreu,la Sagrera,9055,1688
2016-01-01,Sant Andreu,la Sagrera,9056,1138
2016-01-01,Sant Andreu,la Sagrera,9057,1518
2016-01-01,Sant Andreu,la Sagrera,9058,1458
2016-01-01,Sant Andreu,la Sagrera,9059,1391
2016-01-01,Sant Andreu,la Sagrera,9060,1367
2016-01-01,Sant Andreu,la Sagrera,9156,1256
2016-01-01,Sant Andreu,la Sagrera,9061,1709
2016-01-01,Sant Andreu,la Sagrera,9062,1109
2016-01-01,Sant Andreu,la Sagrera,9063,1123
2016-01-01,Sant Andreu,la Sagrera,9064,1199
2016-01-01,Sant Andreu,la Sagrera,9065,2012
2016-01-01,Sant Andreu,la Sagrera,9066,1411
2016-01-01,Sant Andreu,la Sagrera,9067,1370
2016-01-01,Sant Andreu,la Sagrera,9068,1551
2016-01-01,Sant Andreu,la Sagrera,9069,910
2016-01-01,Sant Andreu,la Sagrera,9070,1769
2016-01-01,Sant Andreu,la Sagrera,9071,1814
2016-01-01,Sant Andreu,la Sagrera,9072,1470
2016-01-01,Sant Andreu,la Sagrera,9073,1541
2016-01-01,Sant Andreu,el Congrés i els Indians,9074,1599
2016-01-01,Sant Andreu,el Congrés i els Indians,9075,1474
2016-01-01,Sant Andreu,el Congrés i els Indians,9076,1392
2016-01-01,Sant Andreu,el Congrés i els Indians,9077,1559
2016-01-01,Sant Andreu,el Congrés i els Indians,9078,1432
2016-01-01,Sant Andreu,el Congrés i els Indians,9079,1590
2016-01-01,Sant Andreu,el Congrés i els Indians,9080,1318
2016-01-01,Sant Andreu,el Congrés i els Indians,9081,1793
2016-01-01,Sant Andreu,el Congrés i els Indians,9082,1894
2016-01-01,Sant Andreu,Navas,9083,1632
2016-01-01,Sant Andreu,Navas,9084,1711
2016-01-01,Sant Andreu,Navas,9085,1641
2016-01-01,Sant Andreu,Navas,9086,1448
2016-01-01,Sant Andreu,Navas,9087,1286
2016-01-01,Sant Andreu,Navas,9088,1939
2016-01-01,Sant Andreu,Navas,9089,1459
2016-01-01,Sant Andreu,Navas,9090,1631
2016-01-01,Sant Andreu,Navas,9091,1861
2016-01-01,Sant Andreu,Navas,9092,1981
2016-01-01,Sant Andreu,Navas,9093,1337
2016-01-01,Sant Andreu,Navas,9094,2062
2016-01-01,Sant Andreu,Navas,9095,2109
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10001,1607
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10002,1725
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10003,1584
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10004,1508
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10005,1625
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10006,1720
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10007,1341
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10008,1741
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10009,1566
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10010,1704
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10011,1183
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10012,1830
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10013,1409
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10014,1406
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10015,1805
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10016,1280
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10017,1715
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10018,1350
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10019,1645
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10020,1476
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10021,1322
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10022,1276
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10023,1452
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10024,1475
2016-01-01,Sant Martí,el Camp de l'Arpa del Clot,10025,1385
2016-01-01,Sant Martí,el Clot,10026,1486
2016-01-01,Sant Martí,el Clot,10027,1552
2016-01-01,Sant Martí,el Clot,10028,1795
2016-01-01,Sant Martí,el Clot,10029,1452
2016-01-01,Sant Martí,el Clot,10030,1709
2016-01-01,Sant Martí,el Clot,10031,1537
2016-01-01,Sant Martí,el Clot,10032,1473
2016-01-01,Sant Martí,el Clot,10033,892
2016-01-01,Sant Martí,el Clot,10034,1712
2016-01-01,Sant Martí,el Clot,10035,2040
2016-01-01,Sant Martí,el Clot,10036,1470
2016-01-01,Sant Martí,el Clot,10037,1060
2016-01-01,Sant Martí,el Clot,10234,1892
2016-01-01,Sant Martí,el Clot,10038,1626
2016-01-01,Sant Martí,el Clot,10039,1767
2016-01-01,Sant Martí,el Clot,10040,1910
2016-01-01,Sant Martí,el Clot,10041,1555
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10042,2479
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10043,1933
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10044,1500
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10045,1255
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10046,1261
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10047,1876
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10048,1618
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10049,1304
2016-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10050,1633
2016-01-01,Sant Martí,la Vila Olímpica del Poblenou,10051,1578
2016-01-01,Sant Martí,la Vila Olímpica del Poblenou,10052,2366
2016-01-01,Sant Martí,la Vila Olímpica del Poblenou,10053,1819
2016-01-01,Sant Martí,la Vila Olímpica del Poblenou,10054,976
2016-01-01,Sant Martí,la Vila Olímpica del Poblenou,10055,2607
2016-01-01,Sant Martí,el Poblenou,10056,1862
2016-01-01,Sant Martí,el Poblenou,10057,1364
2016-01-01,Sant Martí,el Poblenou,10058,1136
2016-01-01,Sant Martí,el Poblenou,10059,1653
2016-01-01,Sant Martí,el Poblenou,10060,1621
2016-01-01,Sant Martí,el Poblenou,10061,1806
2016-01-01,Sant Martí,el Poblenou,10062,1541
2016-01-01,Sant Martí,el Poblenou,10063,1233
2016-01-01,Sant Martí,el Poblenou,10064,1703
2016-01-01,Sant Martí,el Poblenou,10065,1579
2016-01-01,Sant Martí,el Poblenou,10066,2136
2016-01-01,Sant Martí,el Poblenou,10067,1976
2016-01-01,Sant Martí,el Poblenou,10068,1606
2016-01-01,Sant Martí,el Poblenou,10069,2200
2016-01-01,Sant Martí,el Poblenou,10070,1671
2016-01-01,Sant Martí,el Poblenou,10071,1794
2016-01-01,Sant Martí,el Poblenou,10072,2066
2016-01-01,Sant Martí,el Poblenou,10073,1486
2016-01-01,Sant Martí,el Poblenou,10074,1689
2016-01-01,Sant Martí,el Poblenou,10075,1501
2016-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10076,2084
2016-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10235,1323
2016-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10236,1635
2016-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10077,1874
2016-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10078,2257
2016-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10079,1774
2016-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10080,2469
2016-01-01,Sant Martí,el Besòs i el Maresme,10081,1893
2016-01-01,Sant Martí,el Besòs i el Maresme,10082,1930
2016-01-01,Sant Martí,el Besòs i el Maresme,10083,2186
2016-01-01,Sant Martí,el Besòs i el Maresme,10084,1629
2016-01-01,Sant Martí,el Besòs i el Maresme,10085,2000
2016-01-01,Sant Martí,el Besòs i el Maresme,10086,1980
2016-01-01,Sant Martí,el Besòs i el Maresme,10087,1766
2016-01-01,Sant Martí,el Besòs i el Maresme,10088,1611
2016-01-01,Sant Martí,el Besòs i el Maresme,10089,1793
2016-01-01,Sant Martí,el Besòs i el Maresme,10090,1405
2016-01-01,Sant Martí,el Besòs i el Maresme,10091,1967
2016-01-01,Sant Martí,el Besòs i el Maresme,10092,1512
2016-01-01,Sant Martí,el Besòs i el Maresme,10093,1111
2016-01-01,Sant Martí,Provençals del Poblenou,10094,2728
2016-01-01,Sant Martí,Provençals del Poblenou,10095,1319
2016-01-01,Sant Martí,Provençals del Poblenou,10096,1576
2016-01-01,Sant Martí,Provençals del Poblenou,10097,1594
2016-01-01,Sant Martí,Provençals del Poblenou,10098,1883
2016-01-01,Sant Martí,Provençals del Poblenou,10099,1097
2016-01-01,Sant Martí,Provençals del Poblenou,10100,1583
2016-01-01,Sant Martí,Provençals del Poblenou,10101,1453
2016-01-01,Sant Martí,Provençals del Poblenou,10102,2537
2016-01-01,Sant Martí,Provençals del Poblenou,10103,2197
2016-01-01,Sant Martí,Provençals del Poblenou,10104,1655
2016-01-01,Sant Martí,Provençals del Poblenou,10237,759
2016-01-01,Sant Martí,Sant Martí de Provençals,10105,2278
2016-01-01,Sant Martí,Sant Martí de Provençals,10106,990
2016-01-01,Sant Martí,Sant Martí de Provençals,10107,1538
2016-01-01,Sant Martí,Sant Martí de Provençals,10108,1329
2016-01-01,Sant Martí,Sant Martí de Provençals,10109,1528
2016-01-01,Sant Martí,Sant Martí de Provençals,10110,1627
2016-01-01,Sant Martí,Sant Martí de Provençals,10111,1288
2016-01-01,Sant Martí,Sant Martí de Provençals,10112,1570
2016-01-01,Sant Martí,Sant Martí de Provençals,10113,1182
2016-01-01,Sant Martí,Sant Martí de Provençals,10114,1404
2016-01-01,Sant Martí,Sant Martí de Provençals,10115,1468
2016-01-01,Sant Martí,Sant Martí de Provençals,10116,1875
2016-01-01,Sant Martí,Sant Martí de Provençals,10117,1293
2016-01-01,Sant Martí,Sant Martí de Provençals,10118,1001
2016-01-01,Sant Martí,Sant Martí de Provençals,10119,1129
2016-01-01,Sant Martí,Sant Martí de Provençals,10120,1449
2016-01-01,Sant Martí,Sant Martí de Provençals,10121,1551
2016-01-01,Sant Martí,Sant Martí de Provençals,10122,1531
2016-01-01,Sant Martí,la Verneda i la Pau,10123,1404
2016-01-01,Sant Martí,la Verneda i la Pau,10124,1110
2016-01-01,Sant Martí,la Verneda i la Pau,10125,1125
2016-01-01,Sant Martí,la Verneda i la Pau,10126,1064
2016-01-01,Sant Martí,la Verneda i la Pau,10127,1012
2016-01-01,Sant Martí,la Verneda i la Pau,10128,1622
2016-01-01,Sant Martí,la Verneda i la Pau,10129,1188
2016-01-01,Sant Martí,la Verneda i la Pau,10130,1202
2016-01-01,Sant Martí,la Verneda i la Pau,10131,1185
2016-01-01,Sant Martí,la Verneda i la Pau,10132,1243
2016-01-01,Sant Martí,la Verneda i la Pau,10133,1696
2016-01-01,Sant Martí,la Verneda i la Pau,10134,1537
2016-01-01,Sant Martí,la Verneda i la Pau,10135,1245
2016-01-01,Sant Martí,la Verneda i la Pau,10136,1371
2016-01-01,Sant Martí,la Verneda i la Pau,10137,1556
2016-01-01,Sant Martí,la Verneda i la Pau,10138,1541
2016-01-01,Sant Martí,la Verneda i la Pau,10139,1625
2016-01-01,Sant Martí,la Verneda i la Pau,10140,1581
2016-01-01,Sant Martí,la Verneda i la Pau,10141,1097
2016-01-01,Sant Martí,la Verneda i la Pau,10142,1568
2016-01-01,Sant Martí,la Verneda i la Pau,10143,1701
2017-01-01,Ciutat Vella,el Raval,1001,1265
2017-01-01,Ciutat Vella,el Raval,1002,1595
2017-01-01,Ciutat Vella,el Raval,1003,3454
2017-01-01,Ciutat Vella,el Raval,1004,2906
2017-01-01,Ciutat Vella,el Raval,1005,2506
2017-01-01,Ciutat Vella,el Raval,1006,1661
2017-01-01,Ciutat Vella,el Raval,1007,2097
2017-01-01,Ciutat Vella,el Raval,1008,3324
2017-01-01,Ciutat Vella,el Raval,1009,2165
2017-01-01,Ciutat Vella,el Raval,1010,2504
2017-01-01,Ciutat Vella,el Raval,1011,3230
2017-01-01,Ciutat Vella,el Raval,1012,1908
2017-01-01,Ciutat Vella,el Raval,1013,1405
2017-01-01,Ciutat Vella,el Raval,1014,2010
2017-01-01,Ciutat Vella,el Raval,1015,2356
2017-01-01,Ciutat Vella,el Raval,1016,2208
2017-01-01,Ciutat Vella,el Raval,1017,2619
2017-01-01,Ciutat Vella,el Raval,1018,1657
2017-01-01,Ciutat Vella,el Raval,1019,2870
2017-01-01,Ciutat Vella,el Raval,1020,2127
2017-01-01,Ciutat Vella,el Raval,1021,2034
2017-01-01,Ciutat Vella,el Barri Gòtic,1022,1263
2017-01-01,Ciutat Vella,el Barri Gòtic,1023,1983
2017-01-01,Ciutat Vella,el Barri Gòtic,1025,1262
2017-01-01,Ciutat Vella,el Barri Gòtic,1026,2653
2017-01-01,Ciutat Vella,el Barri Gòtic,1027,1659
2017-01-01,Ciutat Vella,el Barri Gòtic,1028,1870
2017-01-01,Ciutat Vella,el Barri Gòtic,1029,1415
2017-01-01,Ciutat Vella,el Barri Gòtic,1030,2500
2017-01-01,Ciutat Vella,el Barri Gòtic,1031,1635
2017-01-01,Ciutat Vella,la Barceloneta,1032,1775
2017-01-01,Ciutat Vella,la Barceloneta,1033,1132
2017-01-01,Ciutat Vella,la Barceloneta,1034,970
2017-01-01,Ciutat Vella,la Barceloneta,1035,1328
2017-01-01,Ciutat Vella,la Barceloneta,1036,1196
2017-01-01,Ciutat Vella,la Barceloneta,1037,1485
2017-01-01,Ciutat Vella,la Barceloneta,1038,1495
2017-01-01,Ciutat Vella,la Barceloneta,1039,1305
2017-01-01,Ciutat Vella,la Barceloneta,1040,1105
2017-01-01,Ciutat Vella,la Barceloneta,1041,1515
2017-01-01,Ciutat Vella,la Barceloneta,1042,1795
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1043,1544
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1044,1513
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1045,1985
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1046,1754
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1047,1812
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1048,2159
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1049,1544
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1050,1609
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1051,1865
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1052,2585
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1053,1899
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1054,1343
2017-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1055,1311
2017-01-01,Eixample,el Fort Pienc,2001,1285
2017-01-01,Eixample,el Fort Pienc,2002,2337
2017-01-01,Eixample,el Fort Pienc,2003,1293
2017-01-01,Eixample,el Fort Pienc,2004,1504
2017-01-01,Eixample,el Fort Pienc,2005,2086
2017-01-01,Eixample,el Fort Pienc,2006,1635
2017-01-01,Eixample,el Fort Pienc,2007,1265
2017-01-01,Eixample,el Fort Pienc,2008,1887
2017-01-01,Eixample,el Fort Pienc,2009,1781
2017-01-01,Eixample,el Fort Pienc,2010,1205
2017-01-01,Eixample,el Fort Pienc,2011,1102
2017-01-01,Eixample,el Fort Pienc,2012,1587
2017-01-01,Eixample,el Fort Pienc,2013,1145
2017-01-01,Eixample,el Fort Pienc,2014,1351
2017-01-01,Eixample,el Fort Pienc,2015,1560
2017-01-01,Eixample,el Fort Pienc,2016,1910
2017-01-01,Eixample,el Fort Pienc,2017,2000
2017-01-01,Eixample,el Fort Pienc,2018,1876
2017-01-01,Eixample,el Fort Pienc,2019,1924
2017-01-01,Eixample,el Fort Pienc,2020,1404
2017-01-01,Eixample,la Sagrada Família,2021,1474
2017-01-01,Eixample,la Sagrada Família,2022,1282
2017-01-01,Eixample,la Sagrada Família,2023,1120
2017-01-01,Eixample,la Sagrada Família,2024,1089
2017-01-01,Eixample,la Sagrada Família,2025,1198
2017-01-01,Eixample,la Sagrada Família,2026,2156
2017-01-01,Eixample,la Sagrada Família,2027,1948
2017-01-01,Eixample,la Sagrada Família,2028,2062
2017-01-01,Eixample,la Sagrada Família,2029,1191
2017-01-01,Eixample,la Sagrada Família,2030,1324
2017-01-01,Eixample,la Sagrada Família,2031,1054
2017-01-01,Eixample,la Sagrada Família,2032,1222
